ruido4,ruido12,ruido20,fecha,nombre
76,104,56,2022-12-08,Mostoles
36,71,58,2022-12-07,Barakaldo
55,128,57,2022-12-07,Bilbao
65,78,83,2022-12-07,Alcobendas
36,108,53,2022-12-07,Mostoles
62,78,74,2022-12-06,Barakaldo
42,72,99,2022-12-06,Bilbao
57,86,98,2022-12-06,Alcobendas
56,95,62,2022-12-06,Mostoles
67,137,54,2022-12-05,Barakaldo
70,126,73,2022-12-05,Bilbao
31,121,82,2022-12-05,Alcobendas
63,105,92,2022-12-05,Mostoles
58,114,45,2022-12-04,Barakaldo
42,81,83,2022-12-04,Bilbao
65,128,47,2022-12-04,Alcobendas
32,119,72,2022-12-04,Mostoles
45,61,87,2022-12-03,Barakaldo
61,112,63,2022-12-03,Bilbao
48,62,64,2022-12-03,Alcobendas
60,137,66,2022-12-03,Mostoles
48,78,86,2022-12-02,Barakaldo
46,120,87,2022-12-02,Bilbao
61,81,89,2022-12-02,Alcobendas
52,122,67,2022-12-02,Mostoles
45,112,72,2022-12-01,Barakaldo
57,92,76,2022-12-01,Bilbao
56,115,67,2022-12-01,Alcobendas
78,132,93,2022-12-01,Mostoles
41,131,78,2022-11-30,Barakaldo
53,87,56,2022-11-30,Bilbao
44,109,58,2022-11-30,Alcobendas
69,130,87,2022-11-30,Mostoles
71,138,43,2022-11-29,Barakaldo
55,103,58,2022-11-29,Bilbao
62,92,88,2022-11-29,Alcobendas
49,93,80,2022-11-29,Mostoles
66,88,56,2022-11-28,Barakaldo
71,130,78,2022-11-28,Bilbao
69,134,97,2022-11-28,Alcobendas
51,84,54,2022-11-28,Mostoles
49,93,55,2022-11-27,Barakaldo
56,68,98,2022-11-27,Bilbao
51,90,66,2022-11-27,Alcobendas
64,118,95,2022-11-27,Mostoles
58,109,89,2022-11-26,Barakaldo
40,138,75,2022-11-26,Bilbao
67,109,63,2022-11-26,Alcobendas
75,60,65,2022-11-26,Mostoles
68,64,54,2022-11-25,Barakaldo
31,112,97,2022-11-25,Bilbao
35,135,77,2022-11-25,Alcobendas
57,110,73,2022-11-25,Mostoles
69,85,69,2022-11-24,Barakaldo
35,79,53,2022-11-24,Bilbao
44,100,51,2022-11-24,Alcobendas
69,130,56,2022-11-24,Mostoles
56,135,80,2022-11-23,Barakaldo
48,84,41,2022-11-23,Bilbao
77,106,82,2022-11-23,Alcobendas
55,81,66,2022-11-23,Mostoles
44,71,64,2022-11-22,Barakaldo
74,116,85,2022-11-22,Bilbao
61,75,61,2022-11-22,Alcobendas
42,111,49,2022-11-22,Mostoles
49,135,96,2022-11-21,Barakaldo
67,68,55,2022-11-21,Bilbao
30,101,70,2022-11-21,Alcobendas
50,101,87,2022-11-21,Mostoles
67,64,75,2022-11-20,Barakaldo
72,110,49,2022-11-20,Bilbao
31,124,52,2022-11-20,Alcobendas
39,96,84,2022-11-20,Mostoles
34,132,84,2022-11-19,Barakaldo
31,101,40,2022-11-19,Bilbao
51,69,83,2022-11-19,Alcobendas
51,68,88,2022-11-19,Mostoles
66,83,99,2022-11-18,Barakaldo
41,116,73,2022-11-18,Bilbao
68,99,87,2022-11-18,Alcobendas
56,78,99,2022-11-18,Mostoles
69,125,84,2022-11-17,Barakaldo
35,121,91,2022-11-17,Bilbao
55,61,49,2022-11-17,Alcobendas
36,98,69,2022-11-17,Mostoles
50,139,60,2022-11-16,Barakaldo
51,77,99,2022-11-16,Bilbao
41,87,87,2022-11-16,Alcobendas
47,70,65,2022-11-16,Mostoles
30,86,92,2022-11-15,Barakaldo
55,137,56,2022-11-15,Bilbao
31,72,58,2022-11-15,Alcobendas
43,71,82,2022-11-15,Mostoles
74,71,55,2022-11-14,Barakaldo
45,85,43,2022-11-14,Bilbao
79,108,87,2022-11-14,Alcobendas
67,122,71,2022-11-14,Mostoles
37,137,74,2022-11-13,Barakaldo
74,84,58,2022-11-13,Bilbao
71,65,97,2022-11-13,Alcobendas
72,113,63,2022-11-13,Mostoles
61,100,67,2022-11-12,Barakaldo
36,114,90,2022-11-12,Bilbao
32,127,84,2022-11-12,Alcobendas
42,79,71,2022-11-12,Mostoles
71,85,75,2022-11-11,Barakaldo
60,81,66,2022-11-11,Bilbao
56,76,79,2022-11-11,Alcobendas
58,70,84,2022-11-11,Mostoles
73,68,63,2022-11-10,Barakaldo
53,92,83,2022-11-10,Bilbao
52,85,70,2022-11-10,Alcobendas
64,91,41,2022-11-10,Mostoles
72,96,66,2022-11-09,Barakaldo
44,98,45,2022-11-09,Bilbao
56,117,83,2022-11-09,Alcobendas
69,87,72,2022-11-09,Mostoles
71,67,49,2022-11-08,Barakaldo
68,130,70,2022-11-08,Bilbao
54,79,50,2022-11-08,Alcobendas
49,78,82,2022-11-08,Mostoles
49,91,81,2022-11-07,Barakaldo
50,139,56,2022-11-07,Bilbao
57,128,55,2022-11-07,Alcobendas
79,110,65,2022-11-07,Mostoles
38,70,56,2022-11-06,Barakaldo
38,93,43,2022-11-06,Bilbao
47,107,64,2022-11-06,Alcobendas
31,137,56,2022-11-06,Mostoles
60,135,95,2022-11-05,Barakaldo
76,68,77,2022-11-05,Bilbao
51,88,41,2022-11-05,Alcobendas
74,106,50,2022-11-05,Mostoles
62,72,72,2022-11-04,Barakaldo
66,93,45,2022-11-04,Bilbao
74,88,75,2022-11-04,Alcobendas
72,112,91,2022-11-04,Mostoles
53,117,53,2022-11-03,Barakaldo
60,136,58,2022-11-03,Bilbao
75,108,65,2022-11-03,Alcobendas
51,81,90,2022-11-03,Mostoles
74,62,83,2022-11-02,Barakaldo
78,122,79,2022-11-02,Bilbao
32,76,58,2022-11-02,Alcobendas
30,75,94,2022-11-02,Mostoles
58,77,55,2022-11-01,Barakaldo
63,86,65,2022-11-01,Bilbao
64,70,93,2022-11-01,Alcobendas
74,81,54,2022-11-01,Mostoles
49,85,99,2022-10-31,Barakaldo
69,89,52,2022-10-31,Bilbao
36,110,88,2022-10-31,Alcobendas
34,111,40,2022-10-31,Mostoles
56,134,79,2022-10-30,Barakaldo
73,107,64,2022-10-30,Bilbao
66,88,86,2022-10-30,Alcobendas
46,122,47,2022-10-30,Mostoles
71,63,63,2022-10-29,Barakaldo
31,119,63,2022-10-29,Bilbao
66,76,41,2022-10-29,Alcobendas
48,110,92,2022-10-29,Mostoles
40,84,95,2022-10-28,Barakaldo
33,61,95,2022-10-28,Bilbao
48,112,49,2022-10-28,Alcobendas
79,135,62,2022-10-28,Mostoles
76,127,40,2022-10-27,Barakaldo
46,67,77,2022-10-27,Bilbao
73,129,77,2022-10-27,Alcobendas
53,121,76,2022-10-27,Mostoles
42,89,90,2022-10-26,Barakaldo
46,139,61,2022-10-26,Bilbao
61,81,45,2022-10-26,Alcobendas
34,70,49,2022-10-26,Mostoles
78,65,75,2022-10-25,Barakaldo
69,60,42,2022-10-25,Bilbao
65,123,91,2022-10-25,Alcobendas
49,108,59,2022-10-25,Mostoles
39,133,52,2022-10-24,Barakaldo
71,96,58,2022-10-24,Bilbao
42,126,49,2022-10-24,Alcobendas
54,139,76,2022-10-24,Mostoles
34,99,94,2022-10-23,Barakaldo
60,127,83,2022-10-23,Bilbao
52,120,90,2022-10-23,Alcobendas
47,137,42,2022-10-23,Mostoles
60,63,83,2022-10-22,Barakaldo
49,68,62,2022-10-22,Bilbao
38,69,46,2022-10-22,Alcobendas
44,114,63,2022-10-22,Mostoles
68,95,94,2022-10-21,Barakaldo
66,114,67,2022-10-21,Bilbao
57,64,72,2022-10-21,Alcobendas
39,138,92,2022-10-21,Mostoles
61,127,49,2022-10-20,Barakaldo
66,116,41,2022-10-20,Bilbao
72,138,69,2022-10-20,Alcobendas
78,83,99,2022-10-20,Mostoles
69,122,62,2022-10-19,Barakaldo
38,93,45,2022-10-19,Bilbao
73,96,40,2022-10-19,Alcobendas
34,66,41,2022-10-19,Mostoles
57,87,93,2022-10-18,Barakaldo
59,84,87,2022-10-18,Bilbao
42,88,61,2022-10-18,Alcobendas
47,89,75,2022-10-18,Mostoles
56,135,65,2022-10-17,Barakaldo
47,78,56,2022-10-17,Bilbao
48,111,58,2022-10-17,Alcobendas
51,79,45,2022-10-17,Mostoles
52,94,76,2022-10-16,Barakaldo
61,74,53,2022-10-16,Bilbao
72,125,90,2022-10-16,Alcobendas
34,69,81,2022-10-16,Mostoles
45,113,91,2022-10-15,Barakaldo
65,90,62,2022-10-15,Bilbao
54,129,42,2022-10-15,Alcobendas
39,65,69,2022-10-15,Mostoles
55,112,70,2022-10-14,Barakaldo
46,103,40,2022-10-14,Bilbao
39,102,43,2022-10-14,Alcobendas
75,65,89,2022-10-14,Mostoles
48,96,92,2022-10-13,Barakaldo
30,127,87,2022-10-13,Bilbao
75,73,46,2022-10-13,Alcobendas
34,96,88,2022-10-13,Mostoles
74,79,73,2022-10-12,Barakaldo
63,93,73,2022-10-12,Bilbao
47,115,67,2022-10-12,Alcobendas
74,80,93,2022-10-12,Mostoles
62,138,50,2022-10-11,Barakaldo
32,88,87,2022-10-11,Bilbao
74,69,72,2022-10-11,Alcobendas
46,69,82,2022-10-11,Mostoles
56,77,44,2022-10-10,Barakaldo
57,100,68,2022-10-10,Bilbao
59,116,81,2022-10-10,Alcobendas
68,129,50,2022-10-10,Mostoles
68,109,46,2022-10-09,Barakaldo
74,62,54,2022-10-09,Bilbao
53,65,46,2022-10-09,Alcobendas
39,126,66,2022-10-09,Mostoles
33,113,93,2022-10-08,Barakaldo
70,67,51,2022-10-08,Bilbao
73,81,61,2022-10-08,Alcobendas
35,85,83,2022-10-08,Mostoles
63,81,96,2022-10-07,Barakaldo
57,107,63,2022-10-07,Bilbao
46,86,73,2022-10-07,Alcobendas
57,64,49,2022-10-07,Mostoles
59,124,44,2022-10-06,Barakaldo
71,103,66,2022-10-06,Bilbao
59,70,84,2022-10-06,Alcobendas
41,130,98,2022-10-06,Mostoles
71,77,83,2022-10-05,Barakaldo
53,95,88,2022-10-05,Bilbao
58,72,48,2022-10-05,Alcobendas
50,73,65,2022-10-05,Mostoles
42,129,52,2022-10-04,Barakaldo
44,114,73,2022-10-04,Bilbao
64,109,76,2022-10-04,Alcobendas
46,122,76,2022-10-04,Mostoles
63,110,81,2022-10-03,Barakaldo
72,110,82,2022-10-03,Bilbao
72,137,87,2022-10-03,Alcobendas
42,128,51,2022-10-03,Mostoles
40,89,77,2022-10-02,Barakaldo
44,96,67,2022-10-02,Bilbao
60,73,78,2022-10-02,Alcobendas
57,112,57,2022-10-02,Mostoles
59,71,75,2022-10-01,Barakaldo
37,103,45,2022-10-01,Bilbao
34,61,92,2022-10-01,Alcobendas
33,91,71,2022-10-01,Mostoles
57,102,61,2022-09-30,Barakaldo
58,84,84,2022-09-30,Bilbao
38,84,58,2022-09-30,Alcobendas
46,87,81,2022-09-30,Mostoles
52,138,77,2022-09-29,Barakaldo
45,130,58,2022-09-29,Bilbao
55,66,43,2022-09-29,Alcobendas
75,66,67,2022-09-29,Mostoles
69,86,67,2022-09-28,Barakaldo
51,78,55,2022-09-28,Bilbao
74,90,50,2022-09-28,Alcobendas
49,98,50,2022-09-28,Mostoles
79,90,89,2022-09-27,Barakaldo
35,64,92,2022-09-27,Bilbao
37,72,58,2022-09-27,Alcobendas
75,121,78,2022-09-27,Mostoles
67,77,93,2022-09-26,Barakaldo
76,128,50,2022-09-26,Bilbao
41,61,94,2022-09-26,Alcobendas
55,109,97,2022-09-26,Mostoles
30,120,72,2022-09-25,Barakaldo
44,100,78,2022-09-25,Bilbao
65,92,40,2022-09-25,Alcobendas
79,109,88,2022-09-25,Mostoles
40,95,44,2022-09-24,Barakaldo
64,88,46,2022-09-24,Bilbao
60,76,72,2022-09-24,Alcobendas
60,69,48,2022-09-24,Mostoles
44,73,51,2022-09-23,Barakaldo
45,123,57,2022-09-23,Bilbao
31,91,69,2022-09-23,Alcobendas
62,118,59,2022-09-23,Mostoles
65,83,69,2022-09-22,Barakaldo
70,71,98,2022-09-22,Bilbao
65,112,45,2022-09-22,Alcobendas
31,63,74,2022-09-22,Mostoles
53,121,64,2022-09-21,Barakaldo
71,113,43,2022-09-21,Bilbao
52,138,74,2022-09-21,Alcobendas
31,64,97,2022-09-21,Mostoles
41,88,80,2022-09-20,Barakaldo
55,96,99,2022-09-20,Bilbao
35,101,41,2022-09-20,Alcobendas
78,118,54,2022-09-20,Mostoles
45,75,58,2022-09-19,Barakaldo
41,77,85,2022-09-19,Bilbao
73,139,57,2022-09-19,Alcobendas
40,85,98,2022-09-19,Mostoles
56,113,45,2022-09-18,Barakaldo
53,132,64,2022-09-18,Bilbao
69,71,61,2022-09-18,Alcobendas
69,125,55,2022-09-18,Mostoles
75,60,62,2022-09-17,Barakaldo
76,85,86,2022-09-17,Bilbao
76,136,87,2022-09-17,Alcobendas
40,104,53,2022-09-17,Mostoles
39,80,60,2022-09-16,Barakaldo
78,65,58,2022-09-16,Bilbao
62,85,47,2022-09-16,Alcobendas
47,137,56,2022-09-16,Mostoles
58,126,92,2022-09-15,Barakaldo
30,100,71,2022-09-15,Bilbao
34,98,69,2022-09-15,Alcobendas
33,104,86,2022-09-15,Mostoles
49,139,60,2022-09-14,Barakaldo
58,130,44,2022-09-14,Bilbao
49,85,49,2022-09-14,Alcobendas
36,66,92,2022-09-14,Mostoles
43,100,70,2022-09-13,Barakaldo
54,60,63,2022-09-13,Bilbao
76,101,83,2022-09-13,Alcobendas
63,139,54,2022-09-13,Mostoles
76,73,78,2022-09-12,Barakaldo
49,67,74,2022-09-12,Bilbao
67,135,45,2022-09-12,Alcobendas
63,115,94,2022-09-12,Mostoles
41,98,86,2022-09-11,Barakaldo
70,94,62,2022-09-11,Bilbao
53,71,87,2022-09-11,Alcobendas
47,101,73,2022-09-11,Mostoles
76,130,73,2022-09-10,Barakaldo
73,64,93,2022-09-10,Bilbao
48,105,98,2022-09-10,Alcobendas
75,107,72,2022-09-10,Mostoles
39,105,59,2022-09-09,Barakaldo
61,75,49,2022-09-09,Bilbao
73,81,86,2022-09-09,Alcobendas
46,119,47,2022-09-09,Mostoles
68,136,60,2022-09-08,Barakaldo
57,69,73,2022-09-08,Bilbao
78,126,86,2022-09-08,Alcobendas
62,100,61,2022-09-08,Mostoles
45,96,48,2022-09-07,Barakaldo
63,64,98,2022-09-07,Bilbao
57,119,62,2022-09-07,Alcobendas
40,118,58,2022-09-07,Mostoles
32,85,58,2022-09-06,Barakaldo
31,72,95,2022-09-06,Bilbao
70,66,87,2022-09-06,Alcobendas
34,125,91,2022-09-06,Mostoles
70,127,96,2022-09-05,Barakaldo
38,86,95,2022-09-05,Bilbao
50,96,78,2022-09-05,Alcobendas
50,99,91,2022-09-05,Mostoles
37,134,61,2022-09-04,Barakaldo
45,110,45,2022-09-04,Bilbao
60,115,40,2022-09-04,Alcobendas
78,86,66,2022-09-04,Mostoles
71,87,55,2022-09-03,Barakaldo
40,61,93,2022-09-03,Bilbao
70,127,45,2022-09-03,Alcobendas
30,64,85,2022-09-03,Mostoles
41,98,56,2022-09-02,Barakaldo
35,117,79,2022-09-02,Bilbao
66,66,43,2022-09-02,Alcobendas
64,61,52,2022-09-02,Mostoles
65,81,76,2022-09-01,Barakaldo
42,104,85,2022-09-01,Bilbao
78,118,83,2022-09-01,Alcobendas
52,129,78,2022-09-01,Mostoles
35,117,83,2022-08-31,Barakaldo
65,128,95,2022-08-31,Bilbao
77,95,82,2022-08-31,Alcobendas
59,107,89,2022-08-31,Mostoles
68,94,47,2022-08-30,Barakaldo
73,70,63,2022-08-30,Bilbao
67,120,63,2022-08-30,Alcobendas
42,95,77,2022-08-30,Mostoles
46,91,44,2022-08-29,Barakaldo
60,87,55,2022-08-29,Bilbao
45,68,81,2022-08-29,Alcobendas
65,122,44,2022-08-29,Mostoles
59,116,75,2022-08-28,Barakaldo
48,109,67,2022-08-28,Bilbao
66,119,61,2022-08-28,Alcobendas
54,117,74,2022-08-28,Mostoles
75,119,54,2022-08-27,Barakaldo
31,119,80,2022-08-27,Bilbao
65,100,88,2022-08-27,Alcobendas
43,116,88,2022-08-27,Mostoles
68,120,47,2022-08-26,Barakaldo
58,86,55,2022-08-26,Bilbao
60,68,87,2022-08-26,Alcobendas
76,76,57,2022-08-26,Mostoles
45,91,48,2022-08-25,Barakaldo
72,72,99,2022-08-25,Bilbao
75,96,44,2022-08-25,Alcobendas
57,74,89,2022-08-25,Mostoles
43,130,96,2022-08-24,Barakaldo
59,124,67,2022-08-24,Bilbao
66,74,92,2022-08-24,Alcobendas
39,93,95,2022-08-24,Mostoles
41,99,63,2022-08-23,Barakaldo
47,84,93,2022-08-23,Bilbao
79,70,73,2022-08-23,Alcobendas
52,139,42,2022-08-23,Mostoles
44,137,41,2022-08-22,Barakaldo
34,91,74,2022-08-22,Bilbao
67,103,50,2022-08-22,Alcobendas
43,89,91,2022-08-22,Mostoles
65,67,96,2022-08-21,Barakaldo
74,92,86,2022-08-21,Bilbao
77,81,95,2022-08-21,Alcobendas
65,88,78,2022-08-21,Mostoles
38,133,80,2022-08-20,Barakaldo
43,100,99,2022-08-20,Bilbao
48,98,86,2022-08-20,Alcobendas
62,100,81,2022-08-20,Mostoles
79,100,70,2022-08-19,Barakaldo
45,85,71,2022-08-19,Bilbao
76,135,75,2022-08-19,Alcobendas
35,77,99,2022-08-19,Mostoles
52,121,52,2022-08-18,Barakaldo
46,124,97,2022-08-18,Bilbao
66,130,63,2022-08-18,Alcobendas
71,106,40,2022-08-18,Mostoles
66,99,95,2022-08-17,Barakaldo
66,107,59,2022-08-17,Bilbao
46,118,71,2022-08-17,Alcobendas
44,80,55,2022-08-17,Mostoles
50,98,42,2022-08-16,Barakaldo
74,130,65,2022-08-16,Bilbao
42,81,81,2022-08-16,Alcobendas
42,105,66,2022-08-16,Mostoles
61,97,41,2022-08-15,Barakaldo
62,73,57,2022-08-15,Bilbao
65,128,46,2022-08-15,Alcobendas
47,90,48,2022-08-15,Mostoles
69,65,91,2022-08-14,Barakaldo
52,124,83,2022-08-14,Bilbao
47,137,96,2022-08-14,Alcobendas
36,111,40,2022-08-14,Mostoles
33,87,55,2022-08-13,Barakaldo
45,137,93,2022-08-13,Bilbao
62,114,83,2022-08-13,Alcobendas
39,62,87,2022-08-13,Mostoles
35,102,56,2022-08-12,Barakaldo
76,136,98,2022-08-12,Bilbao
38,64,48,2022-08-12,Alcobendas
77,63,77,2022-08-12,Mostoles
40,78,86,2022-08-11,Barakaldo
32,85,43,2022-08-11,Bilbao
71,60,97,2022-08-11,Alcobendas
61,88,97,2022-08-11,Mostoles
66,115,88,2022-08-10,Barakaldo
53,93,53,2022-08-10,Bilbao
67,136,88,2022-08-10,Alcobendas
66,79,47,2022-08-10,Mostoles
78,133,40,2022-08-09,Barakaldo
44,136,46,2022-08-09,Bilbao
78,84,75,2022-08-09,Alcobendas
75,130,94,2022-08-09,Mostoles
57,66,93,2022-08-08,Barakaldo
45,126,75,2022-08-08,Bilbao
74,136,86,2022-08-08,Alcobendas
64,102,68,2022-08-08,Mostoles
77,96,58,2022-08-07,Barakaldo
77,104,92,2022-08-07,Bilbao
49,101,62,2022-08-07,Alcobendas
35,114,66,2022-08-07,Mostoles
53,92,80,2022-08-06,Barakaldo
72,64,98,2022-08-06,Bilbao
74,112,66,2022-08-06,Alcobendas
45,63,81,2022-08-06,Mostoles
41,127,63,2022-08-05,Barakaldo
76,127,68,2022-08-05,Bilbao
43,131,83,2022-08-05,Alcobendas
76,127,44,2022-08-05,Mostoles
45,85,55,2022-08-04,Barakaldo
55,131,57,2022-08-04,Bilbao
67,86,51,2022-08-04,Alcobendas
73,112,80,2022-08-04,Mostoles
35,68,90,2022-08-03,Barakaldo
40,74,63,2022-08-03,Bilbao
45,135,85,2022-08-03,Alcobendas
43,95,80,2022-08-03,Mostoles
57,127,45,2022-08-02,Barakaldo
30,138,68,2022-08-02,Bilbao
35,80,85,2022-08-02,Alcobendas
69,119,44,2022-08-02,Mostoles
78,105,62,2022-08-01,Barakaldo
53,63,84,2022-08-01,Bilbao
42,112,81,2022-08-01,Alcobendas
57,99,67,2022-08-01,Mostoles
46,85,54,2022-07-31,Barakaldo
31,87,72,2022-07-31,Bilbao
47,112,48,2022-07-31,Alcobendas
40,110,54,2022-07-31,Mostoles
72,68,58,2022-07-30,Barakaldo
47,123,40,2022-07-30,Bilbao
56,134,84,2022-07-30,Alcobendas
79,72,75,2022-07-30,Mostoles
48,82,90,2022-07-29,Barakaldo
33,110,98,2022-07-29,Bilbao
63,123,68,2022-07-29,Alcobendas
39,129,51,2022-07-29,Mostoles
58,120,75,2022-07-28,Barakaldo
74,103,44,2022-07-28,Bilbao
31,85,93,2022-07-28,Alcobendas
64,102,99,2022-07-28,Mostoles
76,130,45,2022-07-27,Barakaldo
65,85,65,2022-07-27,Bilbao
34,69,81,2022-07-27,Alcobendas
36,67,42,2022-07-27,Mostoles
30,135,69,2022-07-26,Barakaldo
54,65,79,2022-07-26,Bilbao
46,100,67,2022-07-26,Alcobendas
65,137,96,2022-07-26,Mostoles
45,90,51,2022-07-25,Barakaldo
33,123,58,2022-07-25,Bilbao
50,115,52,2022-07-25,Alcobendas
43,113,43,2022-07-25,Mostoles
70,94,64,2022-07-24,Barakaldo
69,94,78,2022-07-24,Bilbao
71,124,93,2022-07-24,Alcobendas
51,63,74,2022-07-24,Mostoles
78,94,85,2022-07-23,Barakaldo
52,92,64,2022-07-23,Bilbao
69,98,90,2022-07-23,Alcobendas
73,120,58,2022-07-23,Mostoles
68,137,68,2022-07-22,Barakaldo
58,62,52,2022-07-22,Bilbao
65,125,75,2022-07-22,Alcobendas
48,120,52,2022-07-22,Mostoles
44,106,96,2022-07-21,Barakaldo
47,134,84,2022-07-21,Bilbao
79,109,54,2022-07-21,Alcobendas
40,138,96,2022-07-21,Mostoles
54,138,73,2022-07-20,Barakaldo
72,102,56,2022-07-20,Bilbao
67,82,44,2022-07-20,Alcobendas
77,109,55,2022-07-20,Mostoles
54,135,58,2022-07-19,Barakaldo
78,94,64,2022-07-19,Bilbao
34,104,80,2022-07-19,Alcobendas
67,63,89,2022-07-19,Mostoles
51,99,75,2022-07-18,Barakaldo
71,104,94,2022-07-18,Bilbao
48,86,91,2022-07-18,Alcobendas
78,127,44,2022-07-18,Mostoles
34,104,85,2022-07-17,Barakaldo
41,76,71,2022-07-17,Bilbao
44,94,74,2022-07-17,Alcobendas
42,75,88,2022-07-17,Mostoles
68,65,94,2022-07-16,Barakaldo
37,117,46,2022-07-16,Bilbao
35,90,53,2022-07-16,Alcobendas
35,110,48,2022-07-16,Mostoles
77,79,64,2022-07-15,Barakaldo
73,115,47,2022-07-15,Bilbao
51,66,90,2022-07-15,Alcobendas
31,114,77,2022-07-15,Mostoles
34,86,88,2022-07-14,Barakaldo
57,137,72,2022-07-14,Bilbao
60,131,92,2022-07-14,Alcobendas
52,83,57,2022-07-14,Mostoles
48,132,90,2022-07-13,Barakaldo
69,66,58,2022-07-13,Bilbao
71,120,50,2022-07-13,Alcobendas
53,110,47,2022-07-13,Mostoles
34,79,91,2022-07-12,Barakaldo
46,84,69,2022-07-12,Bilbao
46,86,51,2022-07-12,Alcobendas
33,95,55,2022-07-12,Mostoles
61,86,81,2022-07-11,Barakaldo
33,74,95,2022-07-11,Bilbao
43,129,44,2022-07-11,Alcobendas
31,65,71,2022-07-11,Mostoles
67,64,48,2022-07-10,Barakaldo
53,81,84,2022-07-10,Bilbao
38,135,69,2022-07-10,Alcobendas
72,81,69,2022-07-10,Mostoles
59,70,55,2022-07-09,Barakaldo
57,96,93,2022-07-09,Bilbao
59,125,42,2022-07-09,Alcobendas
56,137,62,2022-07-09,Mostoles
52,120,93,2022-07-08,Barakaldo
43,103,71,2022-07-08,Bilbao
66,100,86,2022-07-08,Alcobendas
58,96,69,2022-07-08,Mostoles
73,95,74,2022-07-07,Barakaldo
46,79,89,2022-07-07,Bilbao
47,115,46,2022-07-07,Alcobendas
60,109,85,2022-07-07,Mostoles
39,70,77,2022-07-06,Barakaldo
51,73,41,2022-07-06,Bilbao
37,68,53,2022-07-06,Alcobendas
78,121,44,2022-07-06,Mostoles
34,97,49,2022-07-05,Barakaldo
47,123,88,2022-07-05,Bilbao
43,72,83,2022-07-05,Alcobendas
35,94,87,2022-07-05,Mostoles
54,121,97,2022-07-04,Barakaldo
70,76,94,2022-07-04,Bilbao
42,78,89,2022-07-04,Alcobendas
65,62,68,2022-07-04,Mostoles
35,64,44,2022-07-03,Barakaldo
57,133,54,2022-07-03,Bilbao
39,60,44,2022-07-03,Alcobendas
66,116,66,2022-07-03,Mostoles
57,139,84,2022-07-02,Barakaldo
33,133,67,2022-07-02,Bilbao
34,113,54,2022-07-02,Alcobendas
48,106,54,2022-07-02,Mostoles
31,75,82,2022-07-01,Barakaldo
67,100,89,2022-07-01,Bilbao
31,111,73,2022-07-01,Alcobendas
30,62,44,2022-07-01,Mostoles
48,63,83,2022-06-30,Barakaldo
65,130,57,2022-06-30,Bilbao
65,79,81,2022-06-30,Alcobendas
59,122,47,2022-06-30,Mostoles
43,134,59,2022-06-29,Barakaldo
78,127,77,2022-06-29,Bilbao
58,121,55,2022-06-29,Alcobendas
58,115,89,2022-06-29,Mostoles
68,88,74,2022-06-28,Barakaldo
31,119,92,2022-06-28,Bilbao
35,119,41,2022-06-28,Alcobendas
68,109,88,2022-06-28,Mostoles
31,88,95,2022-06-27,Barakaldo
62,129,56,2022-06-27,Bilbao
47,135,65,2022-06-27,Alcobendas
47,61,47,2022-06-27,Mostoles
59,130,53,2022-06-26,Barakaldo
74,74,90,2022-06-26,Bilbao
38,65,89,2022-06-26,Alcobendas
61,129,97,2022-06-26,Mostoles
49,69,45,2022-06-25,Barakaldo
50,93,51,2022-06-25,Bilbao
44,113,90,2022-06-25,Alcobendas
34,75,67,2022-06-25,Mostoles
73,104,94,2022-06-24,Barakaldo
40,83,45,2022-06-24,Bilbao
66,81,85,2022-06-24,Alcobendas
70,109,57,2022-06-24,Mostoles
60,74,44,2022-06-23,Barakaldo
35,63,89,2022-06-23,Bilbao
37,64,43,2022-06-23,Alcobendas
51,77,57,2022-06-23,Mostoles
53,123,95,2022-06-22,Barakaldo
60,77,45,2022-06-22,Bilbao
60,131,44,2022-06-22,Alcobendas
36,74,70,2022-06-22,Mostoles
79,91,65,2022-06-21,Barakaldo
50,113,58,2022-06-21,Bilbao
43,118,48,2022-06-21,Alcobendas
67,117,79,2022-06-21,Mostoles
34,113,48,2022-06-20,Barakaldo
73,101,77,2022-06-20,Bilbao
57,129,98,2022-06-20,Alcobendas
52,67,84,2022-06-20,Mostoles
75,101,90,2022-06-19,Barakaldo
46,126,42,2022-06-19,Bilbao
73,130,45,2022-06-19,Alcobendas
37,64,52,2022-06-19,Mostoles
46,67,72,2022-06-18,Barakaldo
34,68,50,2022-06-18,Bilbao
60,73,44,2022-06-18,Alcobendas
74,110,77,2022-06-18,Mostoles
53,94,56,2022-06-17,Barakaldo
59,136,45,2022-06-17,Bilbao
50,71,42,2022-06-17,Alcobendas
78,73,96,2022-06-17,Mostoles
41,107,84,2022-06-16,Barakaldo
31,112,89,2022-06-16,Bilbao
39,104,43,2022-06-16,Alcobendas
53,64,86,2022-06-16,Mostoles
34,77,51,2022-06-15,Barakaldo
58,106,98,2022-06-15,Bilbao
67,124,60,2022-06-15,Alcobendas
65,96,78,2022-06-15,Mostoles
40,111,55,2022-06-14,Barakaldo
73,137,94,2022-06-14,Bilbao
49,118,81,2022-06-14,Alcobendas
78,120,53,2022-06-14,Mostoles
46,134,73,2022-06-13,Barakaldo
70,109,77,2022-06-13,Bilbao
56,92,47,2022-06-13,Alcobendas
77,126,73,2022-06-13,Mostoles
60,105,66,2022-06-12,Barakaldo
66,100,59,2022-06-12,Bilbao
73,101,78,2022-06-12,Alcobendas
